Timestamp,Coor_X,Coor_Y,Altitud(m),Precisión(m),BSSID,Intensidad_señal(dBm),Etiqueta,Ubicación
20250520_153144,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:fe:5c,-77,Sala De Computo,Sala De Computo
20250520_153141,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:fe:5c,-81,Sala De Computo,Sala De Computo
20250520_153144,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:fe:5c,-79,Sala De Computo,Sala De Computo
20250520_153052,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:fe:5c,-75,Sala De Computo,Sala De Computo
20250520_153349,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-35,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153357,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-41,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153316,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-36,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153353,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-34,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153330,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:f0:e8,-44,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153327,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-71,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153339,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-68,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153352,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-71,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153338,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-62,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153327,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:e8:fc,-65,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153346,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-68,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153306,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-69,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153357,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-76,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153322,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-72,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153306,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-72,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-79,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153358,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-80,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153311,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-74,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153338,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-76,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153325,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d1:d6:bc,-71,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153357,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153327,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-32,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153355,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-32,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-32,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153341,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-40,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153404,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-38,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153319,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-46,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153324,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-42,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153411,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-46,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153407,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-38,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153333,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-55,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153415,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-50,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153328,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-47,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153329,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-49,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153347,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-47,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153355,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-55,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153319,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-55,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153407,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153325,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153352,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-63,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153402,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-33,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153423,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-39,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153412,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-38,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153343,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-32,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153346,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-32,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153353,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-44,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153426,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-41,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153407,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153425,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153415,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153416,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-66,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153348,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-62,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153329,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-65,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153415,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-61,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153405,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-59,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153425,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-89,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153421,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-87,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153411,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-85,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153417,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-93,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153421,-74.35520333333334,4.8289550000000006,2641.7,2.1,34:20:e3:d4:a5:8c,-93,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153424,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-34,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153409,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-31,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153428,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-38,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153404,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-39,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153413,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-37,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153433,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-49,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153417,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-51,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153420,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-58,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153407,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-51,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153420,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-51,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153359,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-57,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153344,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-58,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153433,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-62,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153411,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-61,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153437,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-56,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153403,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-56,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153430,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-56,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153351,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-61,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153352,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-57,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153359,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:ce:28,-54,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153358,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-45,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153429,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-41,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153405,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-50,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153355,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-40,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153443,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-48,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153448,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-68,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153424,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-68,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153413,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-68,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153407,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-65,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153419,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-59,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153354,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-62,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153356,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-58,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153402,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-66,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153414,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-60,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153405,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-65,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153433,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-69,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153446,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-74,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153359,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-69,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153423,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-78,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153414,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-77,Pasillo del Bloque B Segundo Piso,Pasillo del Bloque B Segundo Piso
20250520_153601,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-52, Salón B-204, Salón B-204
20250520_153628,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-45, Salón B-204, Salón B-204
20250520_153619,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-47, Salón B-204, Salón B-204
20250520_153605,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-46, Salón B-204, Salón B-204
20250520_153551,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-55, Salón B-204, Salón B-204
20250520_153603,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-68, Salón B-204, Salón B-204
20250520_153615,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-64, Salón B-204, Salón B-204
20250520_153636,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-65, Salón B-204, Salón B-204
20250520_153555,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-67, Salón B-204, Salón B-204
20250520_153617,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-58, Salón B-204, Salón B-204
20250520_153544,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-67, Salón B-204, Salón B-204
20250520_153559,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-66, Salón B-204, Salón B-204
20250520_153540,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-65, Salón B-204, Salón B-204
20250520_153610,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-70, Salón B-204, Salón B-204
20250520_153600,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:de:38,-67, Salón B-204, Salón B-204
20250520_153633,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-68, Salón B-204, Salón B-204
20250520_153625,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-70, Salón B-204, Salón B-204
20250520_153609,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-67, Salón B-204, Salón B-204
20250520_153606,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-65, Salón B-204, Salón B-204
20250520_153636,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-67, Salón B-204, Salón B-204
20250520_153600,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-49, Salón B-204, Salón B-204
20250520_153606,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-56, Salón B-204, Salón B-204
20250520_153641,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-50, Salón B-204, Salón B-204
20250520_153640,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-49, Salón B-204, Salón B-204
20250520_153625,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:cf:88,-50, Salón B-204, Salón B-204
20250520_153629,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53, Salón B-204, Salón B-204
20250520_153553,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-52, Salón B-204, Salón B-204
20250520_153552,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-59, Salón B-204, Salón B-204
20250520_153604,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53, Salón B-204, Salón B-204
20250520_153606,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-51, Salón B-204, Salón B-204
20250520_153645,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-53, Salón B-204, Salón B-204
20250520_153636,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-54, Salón B-204, Salón B-204
20250520_153631,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-61, Salón B-204, Salón B-204
20250520_153616,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-62, Salón B-204, Salón B-204
20250520_153630,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:d9:78,-54, Salón B-204, Salón B-204
20250520_153634,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-66, Salón B-204, Salón B-204
20250520_153600,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-63, Salón B-204, Salón B-204
20250520_153630,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-66, Salón B-204, Salón B-204
20250520_153614,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-63, Salón B-204, Salón B-204
20250520_153615,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:3c,-59, Salón B-204, Salón B-204
20250520_153640,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53, Salón B-204, Salón B-204
20250520_153619,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-53, Salón B-204, Salón B-204
20250520_153650,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-54, Salón B-204, Salón B-204
20250520_153616,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-54, Salón B-204, Salón B-204
20250520_153618,-74.35520333333334,4.8289550000000006,2641.7,2.1,dc:ae:eb:e4:c8:08,-54, Salón B-204, Salón B-204
20250520_153645,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-59, Salón B-204, Salón B-204
20250520_153655,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-62, Salón B-204, Salón B-204
20250520_153612,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-56, Salón B-204, Salón B-204
20250520_153646,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-65, Salón B-204, Salón B-204
20250520_153650,-74.35520333333334,4.8289550000000006,2641.7,2.1,8c:7a:15:da:13:38,-57, Salón B-204, Salón B-204
